Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
53,0.80916,4.671756,1.206107,-0.678101,0.011353,0.726562,0,0,0
56,1.007634,4.717557,1.709924,-0.674805,0.016235,0.731079,0,0,0
59,1.206107,4.80916,2.015267,-0.678467,0.016724,0.732178,0,0,0
62,1.557252,4.961832,2.198473,-0.678345,0.013916,0.731567,0,0,0
65,1.908397,5.175573,2.656489,-0.674927,0.011719,0.730835,0,0,0
68,2.305344,5.328244,2.977099,-0.678101,0.0177,0.733154,0,0,0
71,2.641221,5.389313,3.236641,-0.67749,0.016357,0.736206,0,0,0
74,2.916031,5.679389,3.526718,-0.678467,0.021362,0.73999,0,0,0
77,3.099237,5.78626,3.679389,-0.678101,0.021973,0.736572,0,0,0
80,3.29771,6.015267,4,-0.676758,0.016846,0.735474,0,0,0
83,3.526718,6.21374,4.21374,-0.677002,0.018188,0.737183,0,0,0
86,3.770992,6.274809,4.671756,-0.678711,0.01709,0.738647,0,0,0
89,4.122137,6.335878,4.916031,-0.680908,0.015747,0.735229,0,0,0
92,4.549618,6.610687,5.29771,-0.67749,0.016479,0.733643,0,0,0
95,4.732824,6.870229,5.648855,-0.677124,0.020874,0.736328,0,0,0
98,5.129771,6.931298,5.862595,-0.680908,0.021606,0.733521,0,0,0
101,5.053435,7.099237,6.030534,-0.67688,0.025269,0.736328,0,0,0
104,5.175573,7.145038,6.198473,-0.678955,0.025391,0.734253,0,0,0
107,5.358779,7.236641,6.167939,-0.678711,0.028198,0.734009,0,0,0
110,5.251908,7.160305,6.091603,-0.679688,0.031372,0.733521,0,0,0
113,5.19084,7.251908,6.152672,-0.678955,0.030029,0.729126,0,0,0
116,4.854962,7.221374,6.030534,-0.678467,0.02771,0.734741,0,0,0
119,5.068702,7.19084,6.061069,-0.681763,0.032593,0.731567,0,0,0
122,4.870229,7.206107,6.015267,-0.684814,0.027954,0.733032,0,0,0
125,5.068702,7.160305,6.137405,-0.682861,0.027954,0.729248,0,0,0
128,5.206107,7.221374,6.045802,-0.683716,0.027222,0.733521,0,0,0
131,5.099237,7.114504,6.10687,-0.682983,0.024902,0.72876,0,0,0
134,5.19084,6.946565,6.045802,-0.686523,0.026367,0.730713,0,0,0
137,5.450382,6.854962,6.030534,-0.683228,0.030518,0.727417,0,0,0
140,5.267176,6.717557,5.877863,-0.685303,0.036499,0.725464,0,0,0
143,5.145038,6.59542,5.740458,-0.687256,0.033813,0.72876,0,0,0
146,5.022901,6.458015,5.603053,-0.686646,0.035034,0.730469,0,0,0
149,4.961832,6.351145,5.343511,-0.684692,0.036011,0.727539,0,0,0
152,4.534351,6.152672,5.175573,-0.682983,0.037964,0.728516,0,0,0
155,4.396947,5.984733,4.80916,-0.683716,0.033569,0.722534,0,0,0
158,4.198473,6.030534,4.610687,-0.684937,0.033813,0.723145,0,0,0
161,3.984733,5.648855,4.519084,-0.684326,0.034302,0.724365,0,0,0
164,4.167939,5.648855,4.259542,-0.684326,0.034912,0.726807,0,0,0
167,4,5.40458,4,-0.684204,0.035645,0.726929,0,0,0
170,3.78626,5.206107,3.923664,-0.688477,0.039185,0.731689,0,0,0
173,3.572519,5.053435,3.526718,-0.686157,0.04187,0.728027,0,0,0
176,3.022901,4.824427,3.267176,-0.688232,0.046875,0.727783,0,0,0
179,2.641221,4.580153,2.946565,-0.689575,0.045166,0.722168,0,0,0
182,2.366412,4.503817,2.564885,-0.689453,0.045532,0.72168,0,0,0
185,1.847328,4.167939,2.229008,-0.687012,0.045288,0.720459,0,0,0
188,1.374046,3.847328,1.755725,-0.690308,0.04541,0.724609,0,0,0
191,1.129771,3.526718,1.312977,-0.689819,0.038208,0.726318,0,0,0
194,0.717557,3.40458,1.114504,-0.69165,0.040161,0.72583,0,0,0
197,0.610687,2.992366,0.900763,-0.693481,0.037598,0.725586,0,0,0
200,0.442748,2.793893,0.564885,-0.695679,0.038208,0.724854,0,0,0
203,0.259542,2.625954,0.351145,-0.695068,0.041138,0.720459,0,0,0
206,0.122137,2.396947,0.10687,-0.693359,0.038696,0.72229,0,0,0
209,-0.229008,2.259542,-0.076336,-0.693848,0.035889,0.721191,0,0,0
212,-0.183206,1.954198,-0.198473,-0.689697,0.038452,0.720215,0,0,0
215,-0.458015,1.755725,-0.351145,-0.68811,0.036377,0.719727,0,0,0
218,-0.274809,1.541985,-0.503817,-0.686035,0.034912,0.719604,0,0,0
221,-0.259542,1.221374,-0.610687,-0.689575,0.0354,0.71936,0,0,0
224,-0.625954,1.022901,-0.793893,-0.689209,0.038818,0.716431,0,0,0
227,-0.824427,0.748092,-0.931298,-0.685181,0.035522,0.721558,0,0,0
230,-0.992366,0.564885,-1.328244,-0.687012,0.03833,0.718994,0,0,0
233,-1.221374,0.229008,-1.343511,-0.685913,0.03772,0.718872,0,0,0
236,-1.465649,0.076336,-1.465649,-0.690186,0.038086,0.721802,0,0,0
239,-1.587786,-0.320611,-1.78626,-0.689941,0.037842,0.723145,0,0,0
242,-1.770992,-0.59542,-1.938931,-0.691528,0.035156,0.726196,0,0,0
245,-1.755725,-0.748092,-2.21374,-0.692261,0.037476,0.723511,0,0,0
248,-2.198473,-0.992366,-2.183206,-0.692261,0.032837,0.722778,0,0,0
251,-2.137405,-1.236641,-2.259542,-0.694336,0.030273,0.723755,0,0,0
254,-2.122137,-1.389313,-2.167939,-0.696167,0.026978,0.72522,0,0,0
1,-1.908397,-1.557252,-2.366412,-0.69165,0.027588,0.724854,0,0,0
4,-1.694656,-1.78626,-2.122137,-0.693481,0.024414,0.724487,0,0,0
7,-1.496183,-1.801527,-2.274809,-0.693237,0.030029,0.72644,0,0,0
10,-1.389313,-2.198473,-2.167939,-0.694336,0.028564,0.724609,0,0,0
13,-1.419847,-2.396947,-2.015267,-0.69043,0.033203,0.7229,0,0,0
16,-1.206107,-2.519084,-2.091603,-0.692261,0.030151,0.725342,0,0,0
19,-1.29771,-2.671756,-2.167939,-0.689697,0.031128,0.723755,0,0,0
22,-1.343511,-2.839695,-2.198473,-0.6875,0.033325,0.719971,0,0,0
25,-1.419847,-3.099237,-2.335878,-0.69043,0.029785,0.721558,0,0,0
28,-1.496183,-3.236641,-2.229008,-0.689819,0.029419,0.724365,0,0,0
31,-1.19084,-3.435115,-2.305344,-0.688599,0.027588,0.719482,0,0,0
34,-1.114504,-3.557252,-2.198473,-0.687378,0.026855,0.722534,0,0,0
37,-0.961832,-3.679389,-2.137405,-0.68811,0.028076,0.725464,0,0,0
40,-0.824427,-3.801527,-2.076336,-0.691284,0.028809,0.725708,0,0,0
43,-0.717557,-3.847328,-2.061069,-0.690552,0.025635,0.726929,0,0,0
46,-0.641221,-3.984733,-1.984733,-0.684814,0.023438,0.726562,0,0,0
49,-0.427481,-4.137405,-1.740458,-0.686279,0.026367,0.72937,0,0,0
52,-0.183206,-4.320611,-1.755725,-0.686646,0.025635,0.729004,0,0,0
55,-0.21374,-4.198473,-1.740458,-0.686157,0.026367,0.726318,0,0,0
58,-0.015267,-4.427481,-1.541985,-0.685547,0.027954,0.727173,0,0,0
61,0.152672,-4.427481,-1.496183,-0.689941,0.029175,0.730835,0,0,0
64,0.412214,-4.549618,-1.541985,-0.687744,0.031738,0.729004,0,0,0
67,0.10687,-4.549618,-1.435115,-0.681641,0.031128,0.729492,0,0,0
70,0.198473,-4.717557,-1.465649,-0.687622,0.03186,0.732666,0,0,0
73,0.076336,-4.70229,-1.358779,-0.680542,0.029907,0.729004,0,0,0
76,0.015267,-4.732824,-1.221374,-0.682129,0.025391,0.729614,0,0,0
79,0.274809,-4.717557,-1.114504,-0.678223,0.023193,0.732666,0,0,0
82,0.59542,-4.778626,-1.007634,-0.681519,0.020264,0.7323,0,0,0
85,0.977099,-4.778626,-0.732824,-0.682861,0.022339,0.730957,0,0,0
88,1.358779,-4.778626,-0.244275,-0.681152,0.022827,0.733398,0,0,0
91,1.557252,-4.80916,-0.167939,-0.678467,0.027588,0.730591,0,0,0
94,1.541985,-4.824427,-0.091603,-0.678955,0.034302,0.729004,0,0,0
97,1.374046,-4.885496,0.137405,-0.678955,0.031494,0.730591,0,0,0
100,1.450382,-4.916031,-0.137405,-0.67688,0.033691,0.730957,0,0,0
103,0.992366,-4.824427,-0.137405,-0.679077,0.032715,0.733521,0,0,0
106,1.022901,-4.70229,-0.10687,-0.67981,0.030396,0.732544,0,0,0
109,1.007634,-4.70229,-0.198473,-0.678955,0.029785,0.7323,0,0,0
112,1.206107,-4.549618,0.045802,-0.680786,0.026001,0.734741,0,0,0
115,1.175573,-4.503817,0.10687,-0.682129,0.026855,0.733643,0,0,0
118,1.19084,-4.381679,0.122137,-0.682007,0.030151,0.73291,0,0,0
121,1.419847,-4.259542,0.366412,-0.683838,0.026367,0.733398,0,0,0
124,1.40458,-4.244275,0.473282,-0.680908,0.025146,0.733765,0,0,0
127,1.419847,-4.122137,0.610687,-0.683594,0.030518,0.731689,0,0,0
130,1.526718,-4.030534,0.687023,-0.682373,0.032227,0.729004,0,0,0
133,1.40458,-4.061069,0.610687,-0.678955,0.032837,0.727661,0,0,0
136,1.236641,-3.938931,0.519084,-0.68335,0.031128,0.733154,0,0,0
139,1.129771,-4.015267,0.48855,-0.684204,0.030396,0.730469,0,0,0
142,1.114504,-3.969466,0.534351,-0.682739,0.033081,0.730835,0,0,0
145,1.435115,-4.030534,0.473282,-0.680298,0.031982,0.729736,0,0,0
148,1.51145,-3.862595,0.503817,-0.683716,0.027588,0.730835,0,0,0
151,1.450382,-3.801527,0.625954,-0.680664,0.030884,0.732544,0,0,0
154,1.450382,-3.862595,0.59542,-0.681763,0.033325,0.730225,0,0,0
157,1.557252,-3.709924,0.687023,-0.681274,0.027832,0.729126,0,0,0
160,1.51145,-3.679389,0.610687,-0.681885,0.03186,0.729248,0,0,0
163,1.587786,-3.633588,0.70229,-0.687012,0.031006,0.731689,0,0,0
166,1.526718,-3.633588,0.687023,-0.682617,0.031616,0.730225,0,0,0
169,1.51145,-3.740458,0.656489,-0.682861,0.030273,0.732056,0,0,0
172,1.480916,-3.618321,0.610687,-0.685181,0.030029,0.735229,0,0,0
175,1.664122,-3.679389,0.70229,-0.68396,0.030762,0.73291,0,0,0
178,1.709924,-3.664122,0.59542,-0.684448,0.028564,0.730835,0,0,0
181,1.526718,-3.618321,0.671756,-0.683228,0.033203,0.734131,0,0,0
184,1.587786,-3.40458,0.671756,-0.683228,0.032227,0.736084,0,0,0
187,1.648855,-3.526718,0.534351,-0.68457,0.032471,0.734131,0,0,0
190,1.541985,-3.40458,0.70229,-0.681152,0.029541,0.733887,0,0,0
193,1.526718,-3.435115,0.580153,-0.679321,0.035034,0.733643,0,0,0
196,1.572519,-3.175573,0.610687,-0.67749,0.036133,0.73645,0,0,0
199,1.328244,-3.099237,0.610687,-0.681763,0.034546,0.735962,0,0,0
202,1.160305,-2.717557,0.396947,-0.678223,0.036255,0.730835,0,0,0
205,0.763359,-2.534351,0.351145,-0.676392,0.037476,0.733887,0,0,0
208,0.641221,-2.244275,0,-0.677002,0.035522,0.733521,0,0,0
211,0.427481,-2.152672,-0.030534,-0.675415,0.034668,0.734375,0,0,0
214,0.290076,-1.78626,-0.137405,-0.675781,0.032593,0.738525,0,0,0
217,0.396947,-1.618321,-0.015267,-0.67627,0.027954,0.734985,0,0,0
220,0.610687,-1.465649,0.137405,-0.672852,0.024902,0.737549,0,0,0
223,0.80916,-1.267176,0.396947,-0.675415,0.028687,0.738159,0,0,0
226,1.022901,-0.977099,0.610687,-0.674927,0.026978,0.736084,0,0,0
229,1.19084,-0.687023,0.839695,-0.676514,0.026611,0.736206,0,0,0
232,1.19084,-0.442748,1.160305,-0.677612,0.029907,0.741089,0,0,0
235,1.496183,-0.122137,1.236641,-0.677612,0.026611,0.739014,0,0,0
238,1.648855,0.076336,1.343511,-0.678711,0.027832,0.73938,0,0,0
241,1.877863,0.229008,1.648855,-0.678345,0.029785,0.741089,0,0,0
244,1.862595,0.381679,1.694656,-0.678467,0.029541,0.741699,0,0,0
247,1.938931,0.580153,1.694656,-0.67688,0.032715,0.740112,0,0,0
250,2,0.885496,1.816794,-0.675293,0.031494,0.740723,0,0,0
253,1.648855,0.946565,1.908397,-0.674438,0.035889,0.735596,0,0,0
0,1.480916,1.160305,1.908397,-0.679077,0.036133,0.737793,0,0,0
3,1.51145,1.29771,1.816794,-0.678467,0.037598,0.737427,0,0,0
6,1.526718,1.435115,1.801527,-0.674683,0.037842,0.739136,0,0,0
9,1.435115,1.618321,1.648855,-0.674316,0.037354,0.736572,0,0,0
12,1.19084,1.938931,1.664122,-0.677124,0.034546,0.734619,0,0,0
15,0.961832,2.045802,1.648855,-0.676514,0.033203,0.734863,0,0,0
18,0.900763,2.122137,1.725191,-0.677368,0.033691,0.733154,0,0,0
21,1.175573,2.183206,1.832061,-0.672485,0.031128,0.732422,0,0,0
24,1.206107,2.198473,1.832061,-0.681885,0.030396,0.730347,0,0,0
27,1.40458,2.229008,1.770992,-0.681763,0.033203,0.72998,0,0,0
30,1.374046,2.381679,1.725191,-0.680298,0.036987,0.731689,0,0,0
33,1.099237,2.320611,1.51145,-0.682251,0.042358,0.736572,0,0,0
36,0.59542,2.259542,1.343511,-0.683228,0.04187,0.7323,0,0,0
39,0.030534,2.21374,1.083969,-0.681885,0.04541,0.732788,0,0,0
42,-0.061069,2.259542,0.916031,-0.683228,0.04187,0.72937,0,0,0
45,-0.167939,2.229008,0.656489,-0.684692,0.036743,0.733643,0,0,0
48,-0.427481,2.167939,0.580153,-0.686157,0.033813,0.730591,0,0,0
51,-0.366412,2.015267,0.564885,-0.683594,0.03125,0.731201,0,0,0
54,-0.122137,2.10687,0.641221,-0.683594,0.025024,0.731934,0,0,0
57,0.045802,2,0.717557,-0.68457,0.029053,0.732666,0,0,0
60,0.458015,1.938931,0.763359,-0.685059,0.030273,0.730225,0,0,0
63,0.564885,2.061069,0.763359,-0.682617,0.032104,0.731812,0,0,0
66,0.503817,1.89313,0.824427,-0.681152,0.030884,0.728394,0,0,0
69,0.396947,1.877863,0.732824,-0.681152,0.034546,0.730835,0,0,0
72,0.381679,1.755725,0.59542,-0.685181,0.036865,0.727905,0,0,0
75,0.473282,1.847328,0.534351,-0.681396,0.034546,0.727173,0,0,0
78,0.290076,1.954198,0.335878,-0.682007,0.033325,0.729126,0,0,0
81,0.290076,1.862595,0.351145,-0.682007,0.035278,0.72522,0,0,0
84,0.244275,1.923664,0.030534,-0.683105,0.033447,0.72876,0,0,0
87,0.21374,1.862595,0.015267,-0.685791,0.030273,0.728027,0,0,0
90,0.259542,1.862595,-0.076336,-0.682373,0.034668,0.727417,0,0,0
93,0.244275,1.694656,-0.122137,-0.686523,0.034546,0.72644,0,0,0
96,0.274809,1.572519,-0.167939,-0.682007,0.033691,0.726318,0,0,0
99,0.152672,1.587786,-0.183206,-0.684814,0.032227,0.727905,0,0,0
102,0.076336,1.587786,-0.335878,-0.687012,0.037231,0.72522,0,0,0
105,0,1.450382,-0.412214,-0.684448,0.036499,0.727661,0,0,0
108,0.030534,1.358779,-0.48855,-0.687988,0.037231,0.725342,0,0,0
111,0,1.282443,-0.610687,-0.685181,0.035278,0.72998,0,0,0
114,0.061069,1.175573,-0.732824,-0.687988,0.033569,0.726196,0,0,0
117,0.076336,1.068702,-0.748092,-0.686157,0.033813,0.728882,0,0,0
120,-0.183206,0.885496,-0.854962,-0.687744,0.039062,0.72583,0,0,0
123,-0.183206,0.885496,-1.206107,-0.68689,0.043945,0.724976,0,0,0
126,-0.320611,0.717557,-1.541985,-0.6875,0.041016,0.724487,0,0,0
129,-1.007634,0.534351,-1.664122,-0.687988,0.042236,0.723389,0,0,0
132,-0.946565,0.366412,-1.938931,-0.685669,0.039917,0.723022,0,0,0
135,-1.419847,-0.015267,-2.045802,-0.688354,0.036011,0.723267,0,0,0
138,-1.541985,-0.091603,-2.320611,-0.686035,0.036621,0.725708,0,0,0
141,-1.587786,-0.351145,-2.366412,-0.688721,0.033691,0.727539,0,0,0
144,-1.664122,-0.351145,-2.564885,-0.686646,0.033203,0.727173,0,0,0
147,-1.801527,-0.503817,-2.59542,-0.685181,0.036011,0.728882,0,0,0
150,-1.847328,-0.625954,-2.717557,-0.682129,0.03186,0.726685,0,0,0
153,-1.908397,-0.610687,-2.870229,-0.684326,0.033447,0.727295,0,0,0
156,-2.076336,-0.717557,-3.099237,-0.684326,0.034058,0.730957,0,0,0
159,-2.21374,-0.748092,-3.206107,-0.686523,0.032471,0.725098,0,0,0
162,-2.442748,-0.80916,-3.206107,-0.68396,0.035278,0.72998,0,0,0
165,-2.48855,-0.824427,-3.312977,-0.686157,0.032715,0.729004,0,0,0
168,-2.534351,-0.778626,-3.389313,-0.685425,0.035034,0.733521,0,0,0
171,-2.732824,-0.671756,-3.572519,-0.682495,0.033691,0.730957,0,0,0
174,-2.748092,-0.717557,-3.603053,-0.682129,0.034058,0.72998,0,0,0
177,-2.656489,-0.641221,-3.740458,-0.687744,0.032959,0.730591,0,0,0
180,-2.977099,-0.641221,-3.816794,-0.680786,0.033081,0.733154,0,0,0
183,-2.900763,-0.717557,-3.832061,-0.683716,0.035156,0.732178,0,0,0
186,-3.206107,-0.549618,-4,-0.68457,0.037231,0.731323,0,0,0
189,-3.282443,-0.519084,-4.10687,-0.679565,0.032227,0.731079,0,0,0
192,-3.603053,-0.59542,-4.045802,-0.682861,0.031494,0.729248,0,0,0
195,-3.374046,-0.564885,-4.091603,-0.684937,0.030273,0.728394,0,0,0
198,-3.328244,-0.687023,-4.015267,-0.685303,0.027832,0.728027,0,0,0
201,-3.374046,-0.534351,-3.984733,-0.68335,0.024292,0.729858,0,0,0
204,-3.236641,-0.534351,-3.938931,-0.685181,0.026001,0.730347,0,0,0
207,-3.145038,-0.519084,-3.847328,-0.682129,0.029419,0.727783,0,0,0
210,-3.312977,-0.625954,-3.770992,-0.686768,0.025879,0.729736,0,0,0
213,-2.946565,-0.427481,-3.725191,-0.681885,0.025757,0.729492,0,0,0
216,-2.961832,-0.687023,-3.496183,-0.681396,0.028564,0.729614,0,0,0
219,-3.160305,-0.763359,-3.496183,-0.682495,0.024414,0.730347,0,0,0
222,-3.206107,-0.641221,-3.40458,-0.682129,0.02478,0.72937,0,0,0
225,-3.206107,-0.641221,-3.312977,-0.683838,0.023193,0.732056,0,0,0
228,-3.145038,-0.70229,-3.022901,-0.686157,0.024658,0.733521,0,0,0
231,-2.870229,-0.59542,-2.870229,-0.683472,0.022827,0.731323,0,0,0
234,-2.717557,-0.534351,-2.793893,-0.682251,0.024658,0.732544,0,0,0
237,-2.549618,-0.519084,-2.519084,-0.680786,0.019775,0.732178,0,0,0
240,-2.473282,-0.427481,-2.290076,-0.682129,0.020996,0.730591,0,0,0
243,-2.183206,-0.320611,-2.122137,-0.683838,0.022095,0.7323,0,0,0
246,-1.954198,-0.320611,-1.908397,-0.682251,0.022339,0.7323,0,0,0
249,-1.923664,-0.152672,-1.709924,-0.682007,0.023438,0.733643,0,0,0
252,-1.664122,-0.030534,-1.51145,-0.68396,0.022339,0.733154,0,0,0
255,-1.618321,0,-1.206107,-0.67981,0.018311,0.728149,0,0,0
2,-1.343511,0.137405,-0.900763,-0.682861,0.020142,0.730469,0,0,0
5,-1.099237,0.152672,-0.564885,-0.682495,0.016968,0.731934,0,0,0
8,-0.732824,0.229008,-0.290076,-0.680542,0.021851,0.733398,0,0,0
11,-0.427481,0.305344,-0.061069,-0.678223,0.023071,0.7323,0,0,0
14,-0.564885,0.305344,0.320611,-0.682007,0.02356,0.728516,0,0,0
17,-0.381679,0.503817,0.351145,-0.684204,0.025513,0.731201,0,0,0
20,-0.503817,0.427481,0.610687,-0.680298,0.02356,0.729614,0,0,0
23,-0.396947,0.534351,0.824427,-0.685547,0.024048,0.729614,0,0,0
26,-0.259542,0.59542,0.931298,-0.683716,0.024536,0.730225,0,0,0
29,-0.366412,0.519084,1.053435,-0.684448,0.023682,0.728882,0,0,0
32,-0.335878,0.687023,1.221374,-0.684448,0.024902,0.728149,0,0,0
35,-0.152672,0.70229,1.374046,-0.684326,0.02356,0.728516,0,0,0
38,0.030534,0.687023,1.496183,-0.685669,0.022827,0.730957,0,0,0
41,0,0.70229,1.755725,-0.686523,0.02356,0.728882,0,0,0
44,0.21374,0.610687,1.755725,-0.683472,0.026489,0.727295,0,0,0
47,0.244275,0.70229,1.938931,-0.684692,0.028076,0.730469,0,0,0
50,0.091603,0.610687,1.969466,-0.682983,0.026978,0.729004,0,0,0
53,0.229008,0.671756,2.015267,-0.684448,0.027344,0.72937,0,0,0
56,0.091603,0.717557,2.122137,-0.684814,0.023682,0.72876,0,0,0
59,0.183206,0.625954,2.259542,-0.680664,0.029175,0.726807,0,0,0
62,0.290076,0.748092,2.229008,-0.681274,0.026611,0.728027,0,0,0
65,0.167939,0.748092,2.320611,-0.681396,0.026733,0.727905,0,0,0
68,0.198473,0.763359,2.412214,-0.682129,0.02771,0.728882,0,0,0
71,0.061069,0.748092,2.519084,-0.681152,0.027222,0.728394,0,0,0
74,0.21374,0.748092,2.48855,-0.684204,0.027344,0.726929,0,0,0
77,0.198473,0.793893,2.641221,-0.683716,0.028564,0.728271,0,0,0
80,0,0.70229,2.580153,-0.684814,0.029907,0.726929,0,0,0
83,0.030534,0.671756,2.549618,-0.683594,0.033691,0.727905,0,0,0
86,-0.198473,0.580153,2.396947,-0.684448,0.029663,0.726685,0,0,0
89,-0.274809,0.625954,2.320611,-0.686279,0.029785,0.729248,0,0,0
92,-0.305344,0.625954,2.442748,-0.685791,0.025024,0.728271,0,0,0
95,-0.442748,0.519084,2.366412,-0.686523,0.0271,0.729736,0,0,0
98,-0.48855,0.290076,2.335878,-0.685547,0.029175,0.725464,0,0,0
101,-0.167939,0.396947,2.351145,-0.68396,0.024048,0.726318,0,0,0
104,0.061069,0.351145,2.534351,-0.687256,0.021606,0.727539,0,0,0
107,0.519084,0.183206,2.549618,-0.683472,0.019653,0.728271,0,0,0
110,1.038168,0.045802,2.656489,-0.684448,0.021362,0.729492,0,0,0
113,1.374046,0.030534,2.885496,-0.684692,0.021973,0.729736,0,0,0
116,1.557252,0,2.778626,-0.685791,0.026489,0.728394,0,0,0
119,1.603053,-0.015267,2.885496,-0.685181,0.02832,0.72583,0,0,0
122,1.496183,-0.137405,2.793893,-0.685181,0.032837,0.724121,0,0,0
125,1.374046,-0.305344,2.519084,-0.689209,0.034058,0.72583,0,0,0
128,1.328244,-0.290076,2.305344,-0.68457,0.033447,0.728027,0,0,0
131,1.129771,-0.427481,2.045802,-0.682373,0.032715,0.727051,0,0,0
134,0.839695,-0.412214,1.755725,-0.689087,0.03479,0.728882,0,0,0
137,0.80916,-0.503817,1.557252,-0.687622,0.033081,0.72876,0,0,0
140,0.564885,-0.671756,1.419847,-0.686035,0.027466,0.726318,0,0,0
143,0.641221,-0.59542,1.40458,-0.68335,0.028931,0.729858,0,0,0
146,0.793893,-0.534351,1.328244,-0.686646,0.026001,0.730103,0,0,0
149,0.885496,-0.534351,1.40458,-0.688965,0.023926,0.729858,0,0,0
152,1.038168,-0.519084,1.374046,-0.682617,0.0271,0.727173,0,0,0
155,1.129771,-0.580153,1.40458,-0.685181,0.028198,0.727051,0,0,0
158,1.267176,-0.503817,1.29771,-0.684448,0.031738,0.727783,0,0,0
161,1.068702,-0.70229,1.175573,-0.685059,0.037476,0.728638,0,0,0
164,0.80916,-0.625954,0.854962,-0.683716,0.038452,0.730347,0,0,0
167,0.625954,-0.656489,0.656489,-0.683228,0.037109,0.72583,0,0,0
170,0.48855,-0.610687,0.351145,-0.686401,0.035034,0.730713,0,0,0
173,0.427481,-0.671756,0.244275,-0.683472,0.030396,0.731323,0,0,0
176,0.335878,-0.687023,0.21374,-0.683472,0.031982,0.72644,0,0,0
179,0.503817,-0.687023,0.10687,-0.686401,0.028687,0.729248,0,0,0
182,0.534351,-0.641221,0.259542,-0.684448,0.026978,0.730835,0,0,0
185,0.732824,-0.564885,0.244275,-0.685913,0.028931,0.729736,0,0,0
188,0.824427,-0.519084,0.183206,-0.684326,0.028198,0.728149,0,0,0
191,0.992366,-0.48855,0.10687,-0.68457,0.031738,0.732178,0,0,0
194,0.931298,-0.580153,0.320611,-0.684448,0.03064,0.729248,0,0,0
197,0.946565,-0.412214,0.076336,-0.685791,0.032837,0.727295,0,0,0
200,0.778626,-0.458015,0.122137,-0.681152,0.034058,0.727417,0,0,0
203,0.671756,-0.335878,-0.122137,-0.680786,0.037476,0.731689,0,0,0
206,0.625954,-0.229008,-0.366412,-0.682983,0.036743,0.730103,0,0,0
209,0.412214,-0.21374,-0.396947,-0.681396,0.036255,0.733154,0,0,0
212,0.183206,-0.045802,-0.564885,-0.683472,0.036255,0.730225,0,0,0
215,0.061069,0.061069,-0.610687,-0.681152,0.033691,0.734741,0,0,0
218,0.183206,0.229008,-0.610687,-0.682007,0.035156,0.733643,0,0,0
221,-0.015267,0.290076,-0.793893,-0.68103,0.032715,0.730347,0,0,0
224,-0.122137,0.366412,-0.763359,-0.679077,0.035889,0.734009,0,0,0
227,-0.259542,0.458015,-0.854962,-0.68103,0.039917,0.731445,0,0,0
230,-0.748092,0.641221,-1.007634,-0.681641,0.040527,0.729492,0,0,0
233,-1.160305,0.656489,-1.236641,-0.679077,0.041504,0.729492,0,0,0
236,-1.51145,0.854962,-1.419847,-0.684326,0.036011,0.731689,0,0,0
239,-1.832061,0.839695,-1.480916,-0.682129,0.03418,0.726318,0,0,0
242,-1.832061,1.007634,-1.633588,-0.680176,0.029907,0.730225,0,0,0
245,-1.969466,0.946565,-1.664122,-0.681763,0.031006,0.730591,0,0,0
248,-2.045802,0.961832,-1.664122,-0.680664,0.030151,0.726807,0,0,0
251,-2.076336,1.022901,-1.557252,-0.685181,0.03186,0.730103,0,0,0
254,-1.954198,1.068702,-1.587786,-0.68457,0.031982,0.727173,0,0,0
1,-1.923664,1.236641,-1.618321,-0.684692,0.027588,0.727417,0,0,0
4,-2.10687,1.160305,-1.389313,-0.68689,0.029907,0.728516,0,0,0
7,-1.908397,1.129771,-1.419847,-0.686646,0.023071,0.730225,0,0,0
10,-1.770992,1.221374,-1.175573,-0.685791,0.025024,0.732178,0,0,0
13,-1.740458,1.145038,-1.053435,-0.687378,0.026367,0.726807,0,0,0
16,-1.557252,1.129771,-1.129771,-0.689331,0.027222,0.725952,0,0,0
19,-1.89313,0.916031,-0.80916,-0.689331,0.028809,0.731689,0,0,0
22,-1.480916,0.824427,-0.916031,-0.685059,0.024536,0.727539,0,0,0
25,-1.419847,0.671756,-0.59542,-0.687622,0.023926,0.725098,0,0,0
28,-1.114504,0.519084,-0.442748,-0.689087,0.020508,0.728271,0,0,0
31,-0.671756,0.396947,-0.335878,-0.68811,0.021484,0.728271,0,0,0
34,-0.396947,0.351145,0.061069,-0.6875,0.017456,0.725586,0,0,0
37,-0.045802,0.366412,0.183206,-0.687988,0.020142,0.726196,0,0,0
40,0.183206,0.259542,0.458015,-0.685669,0.02124,0.726318,0,0,0
43,0.137405,0.259542,0.48855,-0.685913,0.022583,0.728394,0,0,0
46,0.412214,0.290076,0.534351,-0.685547,0.023682,0.728271,0,0,0
49,0.442748,0.290076,0.70229,-0.687134,0.024902,0.732422,0,0,0
52,0.366412,0.259542,0.748092,-0.685791,0.022705,0.731689,0,0,0
55,0.473282,0.137405,0.885496,-0.686401,0.024414,0.728149,0,0,0
58,0.549618,0.21374,0.885496,-0.684814,0.028442,0.729126,0,0,0
61,0.503817,0.274809,1.206107,-0.686646,0.026978,0.728638,0,0,0
64,0.549618,0.061069,1.312977,-0.686646,0.024414,0.726929,0,0,0
